1_P1,1_P2,1_T,1_F,1_CV,1_X,1_PV,Juice temperature inlet,Juice temperature outlet,Juice density inlet,Juice density outlet,Steam flow,Steam pressure,Steam temperature,Vapour pressure,Vapour temperature,2_P1,2_P2,2_T,2_PV,2_CV,2_X,3_P1,3_P2,3_T,3_F,3_CV,3_X,3_PV,3_Steam flow,3_Steam pressure,3_Steam temperature,drifting
643.7,345.5,97.8,352.5,51.9,50.6,49.3,129.0,133.5,12.8,26.0,63.3,258.0,138.6,171.6,133.2,504.0,169.5,95.2,51.1,73.1,72.6,3583.9,2595.4,99.1,24.0,69.3,57.2,51.6,12.9,2473.3,393.9,0
644.0,341.9,97.8,351.9,52.7,50.9,49.2,129.0,133.4,12.8,25.9,63.9,258.0,138.6,171.7,133.2,503.8,169.0,95.2,50.2,73.5,72.5,3599.5,2590.5,99.1,15.1,48.8,67.3,49.9,13.0,2472.3,393.8,0
644.0,338.0,97.8,351.0,52.1,50.6,48.8,129.0,133.5,12.8,26.0,64.4,258.0,138.6,171.5,133.2,503.8,169.5,95.2,49.9,73.1,72.7,3566.3,2608.1,99.1,12.9,50.6,69.5,51.1,13.0,2472.3,393.9,0
644.4,339.7,97.8,350.8,52.2,51.0,49.1,129.0,133.4,12.8,26.0,64.6,258.2,138.6,171.6,133.2,505.5,169.2,95.2,49.6,73.0,73.3,3538.9,2618.8,99.1,16.5,52.6,64.0,50.9,13.2,2472.3,393.9,0
641.0,347.5,97.8,350.4,52.0,51.3,48.9,129.0,133.4,12.8,26.1,64.3,258.2,138.6,171.7,133.2,504.5,169.2,95.2,50.0,72.9,72.9,3508.7,2627.6,99.1,20.6,53.4,57.8,52.5,13.1,2471.3,393.8,0
646.6,336.3,97.8,350.3,52.1,51.2,48.9,129.0,133.4,12.8,26.1,64.0,257.9,138.6,171.7,133.2,504.0,169.5,95.2,49.8,72.8,72.7,3495.0,2639.3,99.2,25.4,39.4,53.2,49.6,13.0,2471.3,393.8,0
646.4,338.5,97.8,350.4,51.6,51.4,48.4,129.0,133.4,12.8,26.1,63.4,257.9,138.6,171.6,133.2,503.8,169.5,95.2,49.6,73.2,73.1,3530.2,2617.8,99.2,28.2,59.8,49.2,50.5,12.9,2472.3,394.2,0
657.4,338.0,97.8,350.5,51.1,50.5,48.5,129.0,133.4,12.8,26.1,63.1,258.0,138.6,171.6,133.2,504.5,169.5,95.2,49.8,73.0,72.9,3579.0,2618.8,99.2,22.2,49.3,57.0,49.4,12.8,2472.3,394.1,0
681.6,312.6,97.8,333.7,51.0,49.3,48.2,129.0,133.4,12.8,26.1,64.1,257.6,138.6,171.6,133.2,504.0,169.5,95.2,50.6,72.7,72.6,3562.4,2631.5,99.2,22.4,55.4,55.3,48.7,12.9,2471.3,394.3,0
680.1,312.8,97.8,324.5,50.9,47.7,48.8,129.0,133.4,12.8,26.0,63.7,257.6,138.6,171.6,133.2,504.0,169.5,95.2,50.8,73.3,72.6,3559.5,2625.6,99.2,22.5,48.3,55.2,49.5,12.9,2471.3,394.1,0
682.8,313.1,97.8,322.6,52.1,50.0,48.8,129.0,133.4,12.8,26.0,63.9,257.9,138.6,171.7,133.2,503.8,169.5,95.2,50.9,73.7,72.5,3529.2,2646.2,99.2,22.9,48.4,53.8,49.3,13.0,2472.3,394.2,0
685.0,310.1,97.8,321.0,51.4,50.4,48.6,129.0,133.4,12.8,25.9,64.2,257.9,138.6,171.6,133.2,504.0,169.5,95.2,49.6,73.2,73.1,3479.4,2646.2,99.2,26.5,41.4,49.2,48.0,12.9,2472.3,394.3,0
690.4,311.6,97.8,319.4,51.3,49.9,48.2,129.0,133.4,12.8,25.9,63.8,257.9,138.6,171.7,133.2,504.5,169.2,95.2,49.8,72.8,73.0,3460.8,2659.8,99.2,31.8,44.6,44.1,49.4,12.9,2472.3,393.5,0
689.4,305.0,97.8,318.1,50.2,49.5,48.0,129.0,133.4,12.8,25.8,64.3,258.2,138.6,171.7,133.2,504.8,169.2,95.2,50.0,72.7,73.4,3496.0,2658.9,99.3,31.8,62.2,43.4,49.7,13.1,2472.3,393.8,0
686.7,299.1,97.8,317.3,50.5,50.4,47.9,129.0,133.4,12.8,25.8,65.0,258.2,138.6,171.8,133.2,505.5,169.5,95.2,50.0,72.9,73.0,3579.0,2612.0,99.2,23.9,61.2,52.5,48.4,13.1,2471.3,394.3,0
682.8,303.5,97.8,318.4,49.9,50.0,47.4,129.0,133.4,12.8,25.8,64.4,258.3,138.6,171.7,133.2,504.8,169.5,95.2,49.6,72.7,73.1,3596.6,2611.0,99.2,17.2,60.6,61.4,50.4,13.1,2472.3,394.2,0
683.8,306.0,97.8,318.9,49.4,49.0,47.2,129.0,133.4,12.8,26.1,64.6,258.2,138.6,171.9,133.2,505.5,169.5,95.2,49.8,72.7,72.8,3571.2,2637.4,99.2,18.9,48.9,58.6,51.3,13.1,2472.3,393.7,0
680.6,315.8,97.8,319.9,48.8,48.5,46.4,129.0,133.4,12.8,26.4,63.8,258.3,138.6,171.9,133.2,502.6,169.2,95.2,50.5,72.9,72.6,3552.6,2649.1,99.2,23.3,44.3,53.5,48.2,13.0,2471.3,393.7,0
674.7,308.2,97.8,322.0,47.8,48.5,46.5,129.0,133.5,12.8,26.5,63.7,257.8,138.6,171.9,133.2,503.5,169.5,95.2,51.0,73.4,72.6,3512.6,2628.6,99.3,26.6,51.9,48.9,51.0,12.7,2472.3,394.3,0
671.8,314.3,97.8,324.1,47.8,46.5,46.1,129.0,133.5,12.8,26.5,64.3,257.7,138.6,171.9,133.2,502.8,170.0,95.2,50.6,73.2,72.5,3495.0,2631.5,99.3,26.1,44.4,51.7,53.0,12.8,2473.3,394.3,0
671.3,318.7,97.8,326.5,47.2,46.8,46.4,129.0,133.4,12.8,26.5,64.3,257.8,138.6,171.8,133.2,504.0,169.5,95.2,50.0,73.5,72.7,3485.2,2653.0,99.3,28.0,49.9,50.3,50.5,12.9,2471.3,394.1,0
671.8,319.2,97.8,327.7,47.7,46.5,46.0,129.0,133.5,12.8,26.5,63.7,257.4,138.6,172.0,133.2,505.0,169.2,95.2,50.0,72.8,72.8,3498.9,2638.3,99.3,28.1,48.1,49.1,50.0,12.6,2473.3,394.3,0
670.6,318.7,97.8,328.8,46.9,46.8,45.9,129.0,133.5,12.8,26.4,63.8,258.0,138.6,171.9,133.2,504.8,169.7,95.2,49.5,72.6,72.9,3517.5,2650.1,99.3,27.0,44.3,48.6,49.4,12.9,2472.3,394.3,0
669.1,321.4,97.8,329.4,47.3,45.7,46.0,129.0,133.5,12.8,26.4,64.1,257.8,138.6,171.9,133.2,503.1,169.7,95.2,50.3,73.0,73.0,3516.5,2663.7,99.3,30.4,51.3,44.4,51.0,12.7,2472.3,394.2,0
672.0,320.6,97.8,330.2,46.8,46.0,46.1,129.0,133.5,12.8,26.4,64.1,257.8,138.6,171.9,133.2,502.3,169.5,95.2,50.1,73.3,72.6,3540.9,2647.1,99.3,28.2,52.4,50.1,50.4,12.8,2473.3,394.5,0
680.1,317.2,97.8,330.4,47.4,45.8,46.1,129.0,133.4,12.8,26.2,64.3,257.7,138.6,171.9,133.2,503.8,169.5,95.2,50.5,73.2,72.6,3526.3,2629.5,99.4,26.6,49.6,52.6,50.4,12.9,2472.3,393.9,0
723.8,276.2,97.9,297.2,47.2,43.8,45.7,129.0,133.4,12.8,26.1,64.1,257.9,138.6,171.9,133.2,504.8,169.7,95.2,50.5,73.0,72.6,3492.1,2646.2,99.3,26.2,48.6,52.4,51.4,12.9,2473.3,393.7,0
726.3,278.6,97.8,286.3,46.7,44.3,45.7,129.0,133.4,12.8,26.0,64.2,258.3,138.6,171.9,133.2,505.3,169.5,95.2,50.3,73.0,72.6,3468.6,2654.0,99.4,28.1,43.4,48.3,50.7,12.9,2472.3,394.5,0
726.5,278.1,97.8,283.5,46.1,44.5,44.9,129.0,133.4,12.8,26.0,63.7,257.9,138.6,172.0,133.2,503.3,169.5,95.2,50.7,73.3,72.8,3463.7,2622.7,99.4,28.3,46.8,44.4,48.4,12.9,2473.3,393.9,0
731.4,278.4,97.9,281.6,45.3,44.8,45.0,129.0,133.4,12.8,25.9,64.4,257.8,138.6,172.0,133.2,503.1,169.7,95.3,50.2,73.4,72.7,3489.1,2621.7,99.4,25.7,52.3,47.4,48.0,13.0,2472.3,393.8,0
728.7,277.2,97.8,280.6,45.3,44.0,44.3,129.0,133.4,12.8,25.8,63.6,258.1,138.6,172.0,133.2,504.8,169.2,95.2,50.0,73.2,72.7,3517.5,2601.2,99.4,24.5,56.7,51.6,50.2,12.9,2472.3,393.9,0
726.5,276.9,97.8,280.5,44.0,44.6,44.1,129.0,133.4,12.8,25.8,63.6,258.2,138.6,172.0,133.2,505.5,169.7,95.3,49.5,73.0,73.0,3545.8,2625.6,99.4,22.1,41.2,56.7,48.9,12.8,2472.3,394.3,0
718.9,283.5,97.8,283.0,43.9,43.2,43.2,129.0,133.4,12.8,25.8,63.5,257.8,138.6,172.2,133.2,504.3,169.5,95.2,49.8,72.9,72.7,3533.1,2639.3,99.4,25.0,43.3,53.9,48.8,12.9,2473.3,393.8,0
715.5,286.7,97.8,288.2,42.2,42.6,42.9,129.0,133.4,12.8,25.9,64.3,257.9,138.6,172.1,133.2,503.3,169.2,95.2,49.6,72.7,72.8,3505.7,2655.9,99.4,29.1,52.2,50.0,51.9,12.9,2472.3,393.8,0
709.6,294.5,97.8,291.0,42.0,43.0,42.6,128.9,133.4,12.8,26.1,63.0,258.4,138.6,172.3,133.2,504.0,169.2,95.2,49.9,72.9,72.8,3514.5,2643.2,99.5,26.6,60.4,51.6,50.3,12.9,2472.3,394.2,0
704.3,293.0,97.8,295.4,40.7,40.5,42.0,128.9,133.4,12.8,26.2,63.6,257.9,138.6,172.2,133.2,503.5,169.5,95.2,49.6,72.8,73.0,3538.9,2617.8,99.5,19.1,50.4,59.7,50.2,12.8,2472.3,393.9,0
697.4,298.7,97.9,300.4,40.4,40.7,41.7,129.0,133.4,12.8,26.3,64.9,258.5,138.6,172.4,133.2,503.3,169.5,95.2,49.8,72.9,72.6,3522.3,2628.6,99.4,17.3,49.5,60.7,51.8,13.0,2472.3,394.3,0
689.9,301.3,97.9,305.4,39.2,39.8,41.0,129.0,133.4,12.8,26.2,64.4,258.3,138.6,172.3,133.3,503.3,169.5,95.2,50.5,72.9,72.4,3511.6,2635.4,99.5,20.2,49.5,60.7,51.8,13.0,2472.3,394.3,0
686.2,308.7,97.9,311.0,38.6,39.6,40.7,129.0,133.4,12.8,26.2,63.4,257.9,138.6,172.2,133.3,502.8,169.5,95.2,50.8,73.4,72.2,3507.7,2658.9,99.5,24.2,39.4,51.7,48.8,12.8,2473.3,394.2,0
683.0,309.4,97.9,315.4,37.9,38.5,40.2,129.0,133.3,12.8,26.2,64.3,258.2,138.6,172.3,133.3,503.1,169.7,95.2,50.8,73.6,72.2,3527.2,2639.3,99.6,28.9,53.4,46.9,48.3,12.8,2471.3,393.9,0
673.7,313.6,97.9,319.8,37.3,37.5,40.2,129.0,133.3,12.8,26.2,63.8,258.2,138.6,172.3,133.2,504.8,169.2,95.2,49.8,73.2,72.7,3597.6,2604.2,99.5,24.5,59.2,55.3,52.1,12.9,2472.3,394.1,0
667.6,319.4,97.9,325.2,37.4,36.9,39.8,129.0,133.3,12.8,26.2,63.9,258.3,138.6,172.3,133.2,505.0,169.2,95.2,49.1,73.1,73.1,3554.6,2614.9,99.5,21.5,41.8,59.5,48.9,12.9,2472.3,394.2,0
662.8,327.5,97.9,331.6,36.5,37.2,40.1,129.0,133.3,12.8,26.1,64.2,258.5,138.6,172.4,133.2,505.3,169.7,95.2,49.5,73.2,72.8,3507.7,2632.5,99.5,23.5,43.6,56.7,49.5,12.9,2472.3,394.2,0
655.4,330.2,97.9,334.4,36.6,36.0,39.6,129.0,133.3,12.8,26.0,64.4,258.6,138.6,172.4,133.2,505.7,169.5,95.2,49.7,73.1,72.9,3482.3,2650.1,99.6,26.5,51.7,50.9,53.2,12.9,2471.3,394.2,0
650.8,327.7,97.9,337.6,36.0,35.2,39.8,129.0,133.2,12.8,26.0,64.1,258.8,138.6,172.5,133.2,504.5,169.2,95.2,49.7,72.6,73.1,3492.1,2638.3,99.6,25.2,61.7,51.1,49.9,12.9,2471.3,393.9,0
652.5,335.5,97.9,340.0,36.1,35.5,39.6,128.9,133.2,12.8,25.9,63.5,258.6,138.6,172.3,133.2,502.8,169.5,95.3,50.2,72.9,72.6,3492.1,2638.3,99.6,25.2,61.7,51.1,49.9,12.9,2471.3,393.9,0
646.9,337.2,97.9,343.0,35.5,35.1,39.5,128.9,133.3,12.8,25.9,63.5,259.0,138.6,172.3,133.2,503.1,169.2,95.2,50.5,73.1,72.4,3577.0,2626.6,99.6,18.4,42.1,61.9,50.5,12.9,2472.3,393.9,0
644.4,336.3,97.9,345.7,35.5,35.0,38.9,129.0,133.2,12.8,25.8,64.1,258.9,138.6,172.4,133.2,503.8,169.2,95.2,50.5,73.4,72.4,3568.3,2626.6,99.6,18.4,42.1,61.9,50.5,12.9,2472.3,393.9,0
644.4,336.3,97.9,345.7,35.5,35.0,38.9,129.0,133.2,12.8,25.8,64.1,258.9,138.6,172.4,133.2,503.8,169.2,95.2,50.5,73.4,72.4,3568.3,2641.3,99.6,21.9,38.3,56.7,51.9,12.8,2471.3,394.1,0
638.3,332.6,97.9,347.5,33.8,33.6,38.5,129.0,133.2,12.8,25.7,63.3,258.6,138.6,172.5,133.2,503.3,169.7,95.3,50.6,73.3,72.2,3546.8,2653.0,99.6,24.9,39.3,51.8,48.2,12.8,2472.3,394.3,0
630.8,344.6,97.9,350.5,33.5,33.9,38.7,129.0,133.1,12.8,25.6,64.1,258.6,138.6,172.4,133.2,505.0,169.2,95.2,49.8,73.4,72.6,3541.9,2622.7,99.6,28.6,55.0,47.1,49.4,12.8,2471.3,394.2,0
619.3,339.7,97.9,355.4,33.7,33.0,39.2,129.0,133.2,12.8,25.5,64.5,258.7,138.6,172.3,133.2,504.5,169.2,95.2,49.5,72.6,73.0,3593.7,2593.4,99.6,22.4,64.6,57.5,51.0,13.0,2470.3,393.9,0
621.7,343.6,97.9,357.8,34.7,33.0,39.5,129.0,133.2,12.8,25.5,63.5,259.0,138.6,172.3,133.3,506.0,169.7,95.3,49.9,72.7,72.9,3586.8,2604.2,99.6,17.6,48.7,64.1,50.1,12.8,2471.3,394.2,0
630.0,344.6,97.8,359.0,34.5,33.0,39.4,129.0,133.1,12.8,25.5,63.4,258.9,138.6,172.5,133.2,505.5,169.2,95.2,49.6,72.9,73.1,3554.6,2624.7,99.6,19.2,47.5,61.7,48.1,12.8,2471.3,394.2,0
627.1,338.0,97.9,358.4,34.7,34.5,39.8,129.0,133.1,12.8,25.5,64.7,259.2,138.6,172.3,133.2,504.3,169.5,95.2,50.1,73.1,72.7,3512.6,2633.5,99.6,23.0,52.3,55.9,50.2,12.8,2470.3,394.2,0
634.2,348.0,97.9,356.8,35.1,34.4,39.6,129.0,133.1,12.8,25.5,64.7,259.1,138.7,172.3,133.2,503.3,169.5,95.2,50.4,73.1,72.4,3494.0,2635.4,99.6,26.1,50.8,52.3,50.7,12.9,2471.3,394.3,0
635.7,337.7,97.9,356.4,34.7,33.7,39.7,129.0,133.0,12.8,25.5,63.6,259.3,138.7,172.3,133.3,504.0,169.5,95.3,50.7,73.1,72.6,3495.0,2643.2,99.6,27.1,50.8,50.5,47.7,12.8,2471.3,394.3,0
634.4,339.7,97.9,355.3,34.6,33.9,39.5,129.0,133.0,12.8,25.5,64.3,259.1,138.7,172.2,133.2,502.6,169.7,95.3,50.7,73.5,72.5,3499.9,2638.3,99.6,25.5,59.1,49.9,47.6,12.8,2471.3,394.5,0
628.8,337.0,97.8,354.3,34.2,33.9,39.8,128.9,133.0,12.8,25.5,63.9,259.0,138.7,172.2,133.3,503.8,169.5,95.2,50.6,73.1,72.5,3541.9,2609.0,99.6,19.9,59.3,56.0,51.0,12.8,2472.3,394.2,0
624.2,349.7,97.9,355.3,34.4,33.4,39.6,129.0,132.9,12.8,25.4,63.7,259.2,138.7,172.1,133.3,503.5,169.2,95.2,50.6,73.3,72.5,3564.3,2629.5,99.6,18.4,43.3,59.2,49.2,13.0,2470.3,394.3,0
623.4,343.6,97.9,356.7,34.1,32.8,39.8,129.0,132.9,12.8,25.4,62.9,259.2,138.7,172.1,133.3,503.8,170.0,95.2,50.2,73.1,72.9,3554.6,2649.1,99.6,22.6,51.2,55.0,49.2,12.8,2471.3,394.2,0
623.7,345.1,97.9,357.8,34.5,33.6,40.1,129.0,132.9,12.8,25.4,63.5,259.0,138.7,172.0,133.2,504.3,169.5,95.3,50.0,73.1,72.4,3532.1,2650.1,99.6,27.6,49.9,50.3,50.2,12.8,2471.3,394.3,0
628.1,337.2,97.9,358.0,34.5,33.5,40.5,129.0,132.8,12.8,25.4,63.4,259.2,138.7,172.1,133.3,503.5,169.5,95.2,50.2,73.2,72.7,3524.3,2617.8,99.6,28.3,52.2,48.7,51.8,12.8,2471.3,394.5,0
637.6,334.3,97.9,357.4,35.3,32.8,40.5,129.0,132.8,12.8,25.4,64.3,259.1,138.7,172.0,133.3,503.8,169.7,95.2,50.1,73.1,72.7,3502.8,2625.6,99.6,26.9,46.9,52.0,51.0,12.8,2470.3,394.1,0
631.7,331.9,97.9,355.8,35.0,34.3,40.6,128.9,132.8,12.8,25.4,63.2,259.4,138.7,171.9,133.3,504.3,169.7,95.2,50.4,73.0,72.1,3484.2,2640.3,99.6,27.1,55.6,49.1,49.8,12.9,2470.3,394.3,0
633.9,335.8,97.9,354.0,35.2,34.3,41.0,129.0,132.8,12.8,25.5,62.9,259.0,138.7,172.0,133.3,504.8,169.5,95.2,50.2,73.4,73.1,3513.6,2619.8,99.6,21.9,53.4,54.8,50.4,13.0,2471.3,394.3,0
634.7,335.5,97.9,352.6,35.8,33.8,41.3,129.0,132.7,12.8,25.6,63.9,258.6,138.7,172.0,133.3,505.5,169.5,95.2,50.2,73.1,72.8,3511.6,2637.4,99.6,20.8,48.4,55.4,50.8,12.8,2470.3,394.3,0
644.4,326.0,97.9,352.3,36.4,34.4,41.8,128.9,132.7,12.8,25.9,63.8,259.3,138.7,172.0,133.3,503.8,169.7,95.2,50.1,73.1,72.9,3512.6,2647.1,99.6,24.6,52.3,50.6,51.4,13.0,2471.3,394.2,0
648.6,325.5,97.9,347.6,36.5,34.5,41.7,129.0,132.7,12.8,26.1,64.3,259.0,138.7,172.0,133.3,503.5,169.7,95.2,50.2,73.2,72.8,3558.5,2634.4,99.6,27.0,49.9,50.9,48.8,12.8,2471.3,394.2,0
652.0,331.4,97.9,345.4,36.3,35.5,41.7,129.0,132.7,12.8,26.3,63.6,259.3,138.7,171.9,133.3,504.3,169.2,95.2,50.3,73.1,72.8,3551.6,2647.1,99.6,25.8,48.9,52.0,49.7,12.9,2471.3,394.5,0
652.3,329.7,97.9,343.7,36.2,36.5,41.4,129.0,132.6,12.8,26.4,64.5,259.2,138.7,172.0,133.3,504.5,169.5,95.2,50.2,73.2,72.5,3503.8,2628.6,99.7,28.4,50.6,49.5,49.4,12.8,2470.3,394.3,0
652.5,331.1,97.9,343.2,35.8,34.2,41.9,129.0,132.6,12.8,26.5,64.0,258.6,138.7,171.9,133.3,504.0,169.5,95.2,50.5,73.4,72.6,3498.9,2638.3,99.6,27.3,51.0,50.5,48.0,12.8,2471.3,394.3,0
649.3,333.6,97.9,343.2,36.4,34.7,42.1,129.0,132.6,12.8,26.6,63.3,259.2,138.7,171.9,133.2,504.8,169.5,95.2,50.2,73.2,72.5,3519.4,2610.0,99.6,25.9,54.5,50.9,49.0,12.9,2471.3,394.3,0
650.5,330.9,97.9,343.8,37.4,34.4,43.1,129.0,132.6,12.8,26.7,64.3,258.9,138.7,171.9,133.3,504.0,169.2,95.2,50.2,73.2,72.7,3538.9,2625.6,99.6,22.6,53.2,54.1,50.3,12.9,2470.3,394.3,0
659.6,327.2,97.9,343.3,38.2,36.1,42.9,129.0,132.6,12.8,26.8,63.0,258.9,138.7,172.0,133.3,502.1,169.5,95.2,50.4,73.3,72.6,3558.5,2638.3,99.7,23.3,58.0,53.3,51.1,12.9,2471.3,394.3,0
663.5,322.1,97.9,337.4,37.4,36.8,42.6,129.0,132.6,12.8,26.8,63.6,259.1,138.7,171.6,133.3,503.3,169.5,95.3,50.1,73.1,72.8,3575.1,2610.0,99.6,19.9,54.1,57.8,49.0,12.9,2471.3,394.5,0
662.8,322.6,97.9,335.4,37.1,37.7,42.1,129.0,132.6,12.8,26.7,63.6,258.2,138.7,171.9,133.3,505.3,169.2,95.2,49.8,73.2,72.6,3544.8,2633.5,99.6,20.9,38.2,56.8,49.0,12.7,2471.3,394.3,0
661.1,323.3,97.9,334.7,36.3,36.8,42.2,129.0,132.5,12.8,26.7,64.5,258.6,138.7,171.9,133.3,503.3,169.7,95.2,49.9,72.9,72.6,3478.4,2645.2,99.6,23.5,46.0,52.7,50.7,12.9,2471.3,394.3,0
657.9,335.8,97.9,335.3,36.6,36.4,42.6,129.0,132.5,12.8,26.7,64.4,258.7,138.7,171.8,133.3,503.8,169.7,95.2,49.5,73.0,72.7,3445.2,2648.1,99.7,27.1,56.5,47.4,48.5,13.0,2471.3,394.2,0
653.2,326.5,97.9,338.1,36.7,35.3,42.5,129.0,132.5,12.8,26.7,64.3,258.2,138.7,171.9,133.3,505.0,169.5,95.3,49.5,72.7,72.9,3524.3,2608.1,99.6,27.6,57.9,50.4,47.4,12.8,2471.3,394.1,0
652.3,331.4,97.9,339.9,36.5,35.3,42.2,129.0,132.5,12.8,26.7,64.0,258.9,138.7,171.9,133.3,504.0,169.7,95.2,49.8,72.9,72.7,3565.3,2611.0,99.6,20.5,60.7,60.0,50.2,12.9,2471.3,394.3,0
654.5,325.5,97.9,341.0,36.2,35.1,41.6,129.0,132.5,12.8,26.7,64.9,259.3,138.7,171.9,133.3,503.1,169.7,95.3,50.2,73.2,72.6,3570.2,2628.6,99.6,19.6,48.3,60.2,49.7,12.8,2471.3,394.2,0
654.7,329.4,97.9,340.9,35.0,35.1,41.5,129.0,132.5,12.8,26.7,63.7,258.7,138.7,171.9,133.3,503.8,169.5,95.1,50.2,73.2,72.6,3554.6,2639.3,99.7,22.5,48.4,56.2,49.3,12.9,2471.3,394.2,0
644.0,335.5,97.9,341.8,35.3,34.8,41.6,129.0,132.5,12.8,26.6,64.3,258.3,138.7,172.0,133.3,503.5,169.5,95.2,50.4,73.1,72.3,3537.0,2648.1,99.7,25.1,50.3,51.5,49.2,12.8,2470.3,394.2,0
638.6,341.4,97.9,345.4,35.3,34.7,42.2,129.0,132.5,12.8,26.6,64.2,258.9,138.7,171.9,133.2,504.0,169.2,95.2,50.6,73.4,72.7,3529.2,2643.2,99.6,25.8,51.0,49.8,51.5,12.9,2470.3,394.2,0
641.5,349.7,97.9,349.1,35.7,34.7,41.7,129.0,132.5,12.9,26.5,64.7,258.8,138.7,171.9,133.3,502.6,169.2,95.2,50.5,73.0,72.7,3522.3,2642.2,99.6,25.4,48.9,50.3,49.6,12.9,2470.3,394.3,0
640.5,334.6,97.9,349.7,34.8,35.0,41.5,128.9,132.4,12.9,26.6,64.4,258.2,138.7,171.9,133.3,503.5,169.5,95.2,50.0,73.3,72.9,3504.8,2647.1,99.7,27.6,50.8,49.4,50.6,12.8,2470.3,394.6,0
643.0,342.4,97.9,349.8,34.7,35.2,41.3,129.0,132.4,12.9,27.1,63.7,258.3,138.7,171.9,133.3,503.8,169.7,95.3,50.3,73.0,72.5,3491.1,2625.6,99.7,28.1,49.9,50.5,50.4,12.9,2470.3,394.6,0
634.2,338.9,97.9,350.3,34.3,34.1,41.9,129.0,132.4,12.9,27.1,64.6,258.3,138.7,171.9,133.3,503.3,169.5,95.2,50.1,72.9,73.0,3472.5,2636.4,99.6,27.0,54.1,50.6,48.6,12.8,2471.3,394.3,0
629.8,338.2,97.9,352.9,35.2,33.1,42.5,129.0,132.4,12.9,27.1,63.8,258.1,138.7,171.9,133.3,502.8,169.2,95.2,50.6,73.2,72.4,3512.6,2637.4,99.6,24.0,50.5,52.6,49.0,12.8,2471.3,394.7,0
632.5,334.6,97.9,354.3,35.9,33.4,42.9,129.0,132.4,12.9,27.2,64.5,258.1,138.7,171.9,133.3,502.6,169.5,95.2,50.3,73.4,72.8,3522.3,2642.2,99.6,22.5,49.5,55.1,49.7,12.8,2470.3,394.7,0
644.4,329.2,97.9,352.7,36.4,35.5,42.9,129.0,132.4,12.9,27.2,64.3,258.2,138.7,171.9,133.3,502.3,169.5,95.2,50.2,73.5,72.6,3534.1,2645.2,99.6,25.3,50.0,50.1,49.4,12.8,2471.3,394.3,0
646.6,326.3,97.9,348.7,35.9,35.5,42.2,129.0,132.4,12.9,27.1,63.0,258.2,138.7,171.9,133.3,504.3,169.5,95.2,49.6,73.3,72.9,3551.6,2637.4,99.6,25.5,51.7,51.1,48.2,12.8,2471.3,394.5,0
647.1,330.4,97.9,346.0,35.0,34.0,42.3,129.0,132.4,12.9,27.0,64.0,258.7,138.7,171.9,133.3,506.5,169.2,95.2,49.4,72.6,73.1,3575.1,2596.3,99.6,24.1,60.9,52.6,49.0,12.8,2470.3,394.6,0
642.7,332.1,97.9,345.8,35.0,34.8,42.1,129.0,132.4,12.9,26.9,63.3,258.4,138.7,171.9,133.3,502.3,169.5,95.2,50.5,72.6,73.2,3580.0,2612.9,99.6,20.2,48.7,60.3,50.4,12.7,2471.3,394.5,0
633.2,331.6,97.9,347.3,34.7,33.0,42.2,129.0,132.4,12.9,26.8,63.5,258.8,138.7,171.9,133.3,503.1,169.5,95.2,51.2,73.5,72.6,3525.3,2626.6,99.6,21.5,50.3,58.4,49.7,12.9,2470.3,394.3,0
631.7,339.7,97.9,351.2,34.7,33.4,42.1,129.0,132.4,12.9,26.8,64.3,258.4,138.7,171.9,133.3,502.6,169.7,95.2,50.6,73.7,72.5,3492.1,2639.3,99.6,25.1,50.5,53.7,48.3,12.7,2471.3,394.6,0
630.5,336.3,97.9,353.6,34.5,33.8,42.5,129.0,132.4,12.9,27.0,63.6,258.4,138.7,171.9,133.3,505.0,169.5,95.3,49.8,73.3,73.3,3495.0,2637.4,99.6,27.9,53.2,50.1,49.7,12.7,2470.3,394.5,0
630.0,344.6,97.9,354.3,35.0,33.7,42.5,129.0,132.4,12.9,27.1,64.0,259.1,138.7,171.9,133.3,503.8,169.2,95.2,49.8,73.1,73.4,3517.5,2623.7,99.6,24.7,57.5,53.8,49.2,12.9,2470.3,394.6,0
630.8,335.0,97.9,354.6,34.7,32.4,42.5,129.0,132.4,12.9,27.2,63.8,258.4,138.7,171.9,133.3,503.8,169.5,95.2,49.6,73.0,73.2,3559.5,2623.7,99.6,22.3,56.3,57.7,48.2,12.7,2470.3,394.5,0
635.9,343.8,97.9,354.6,35.2,33.9,42.1,129.0,132.4,12.9,27.2,64.2,258.9,138.7,171.9,133.3,505.7,169.5,95.2,49.5,73.0,72.9,3570.2,2635.4,99.6,21.5,56.4,57.9,48.7,12.7,2471.3,394.3,0
634.9,340.7,97.9,354.2,34.5,33.9,42.3,129.0,132.4,12.9,27.2,64.4,258.4,138.7,171.9,133.3,504.8,169.2,95.2,49.6,72.8,73.1,3555.6,2627.6,99.6,22.0,56.6,55.2,49.7,12.8,2471.3,394.5,0
635.9,336.3,98.0,353.0,34.3,33.7,42.4,129.0,132.4,12.9,27.2,64.2,258.7,138.7,171.9,133.3,503.5,169.5,95.2,49.8,73.0,73.0,3538.0,2628.6,99.6,20.4,49.9,56.8,49.7,12.8,2471.3,394.2,0
